"urbrur","roof","walls","water","electcon","relat","sex","age","hhcivil","expend","income","savings","ori_hid","sampling_weight","household_weights"
"3643",2,"4","9",4,1,3,"1",19,1,67012727,98800000,486068.7,789,100,20
"3644",2,"4","2",4,1,1,"1",57,2,83188117,19400000,393702.7,790,100,33.3333333333333
"3645",2,"4","2",4,1,2,"2",56,2,48520666,38300000,5521257,790,100,33.3333333333333
"3646",2,"4","2",4,1,6,"2",67,4,18876861,20900000,2150491,790,100,33.3333333333333
"3647",2,"4","2",4,4,1,"1",27,2,10596771,21400000,2753657,791,100,16.6666666666667
"3648",2,"4","2",4,4,2,"2",25,2,86495662,57100000,119770.6,791,100,16.6666666666667
"3649",2,"4","2",4,4,3,"2",2,1,78451264,9735378,3406074,791,100,16.6666666666667
"3650",2,"4","2",4,4,3,"1",0,1,91426343,53900000,8236330,791,100,16.6666666666667
"3651",2,"4","2",4,4,3,"2",4,1,18106769,10500000,4291342,791,100,16.6666666666667
"3652",2,"4","2",4,4,6,"2",68,4,1619196,64200000,7243563,791,100,16.6666666666667
"3653",2,"2","3",4,4,1,"1",46,2,5802402,6.3e+07,2604296,792,100,11.1111111111111
"3654",2,"2","3",4,4,2,"2",37,2,65335470,66400000,6038029,792,100,11.1111111111111
"3655",2,"2","3",4,4,3,"2",4,1,20983613,1.3e+07,7134817,792,100,11.1111111111111
"3656",2,"2","3",4,4,3,"2",2,1,11293147,80600000,4066843,792,100,11.1111111111111
"3657",2,"2","3",4,4,3,"2",13,1,78887969,54900000,2974.644,792,100,11.1111111111111
"3658",2,"2","3",4,4,3,"1",10,1,53959262,98200000,9552221,792,100,11.1111111111111
"3659",2,"2","3",4,4,3,"2",8,1,56937003,41100000,6837276,792,100,11.1111111111111
"3660",2,"2","3",4,4,3,"1",0,1,89184916,64200000,4562795,792,100,11.1111111111111
"3661",2,"2","3",4,4,3,"1",17,1,36393592,5203595,41962.42,792,100,11.1111111111111
"3662",2,"4","3",4,4,1,"1",65,2,12398378,50600000,2653232,793,100,16.6666666666667
"3663",2,"4","3",4,4,2,"2",35,2,87928665,40300000,517745.1,793,100,16.6666666666667
"3664",2,"4","3",4,4,3,"2",3,1,67135531,93600000,2350094,793,100,16.6666666666667
"3665",2,"4","3",4,4,3,"1",11,1,79785937,56900000,8204840,793,100,16.6666666666667
"3666",2,"4","3",4,4,3,"2",7,1,2574073,25600000,6850569,793,100,16.6666666666667
"3667",2,"4","3",4,4,3,"1",12,1,58518994,13600000,8945739,793,100,16.6666666666667
"3668",2,"4","2",4,4,1,"2",58,4,70831406,23500000,5510075,794,100,100
"3669",2,"2","3",4,4,1,"2",58,4,35481486,83900000,3485794,795,100,50
"3670",2,"2","3",4,4,3,"1",19,1,74478507,92200000,663956.7,795,100,50
"3671",2,"4","3",4,4,1,"1",40,2,33703271,48100000,6574889,796,100,16.6666666666667
"3672",2,"4","3",4,4,2,"2",41,2,46682280,95600000,524533.3,796,100,16.6666666666667
"3673",2,"4","3",4,4,3,"2",11,1,98720568,92900000,9027022,796,100,16.6666666666667
"3674",2,"4","3",4,4,3,"1",14,1,46283090,94700000,8884168,796,100,16.6666666666667
"3675",2,"4","3",4,4,3,"1",8,1,6960546,39500000,8597825,796,100,16.6666666666667
"3676",2,"4","3",4,4,3,"1",0,1,27396327,33700000,83231.28,796,100,16.6666666666667
"3677",2,"4","3",4,4,1,"1",31,2,83930773,1124443,3405071,797,100,25
"3678",2,"4","3",4,4,2,"2",26,2,61940682,11600000,9583247,797,100,25
"3679",2,"4","3",4,4,3,"2",1,1,51918048,95400000,2362622,797,100,25
"3680",2,"4","3",4,4,3,"2",3,1,66116488,34500000,7747534,797,100,25
"3681",2,"4","3",4,4,1,"1",56,2,51965392,15500000,9604685,798,100,25
"3682",2,"4","3",4,4,2,"2",49,2,1233079,72800000,6369256,798,100,25
"3683",2,"4","3",4,4,3,"1",14,1,92989135,98600000,686591.8,798,100,25
"3684",2,"4","3",4,4,3,"1",17,1,16659692,12300000,7224328,798,100,25
"3685",2,"4","3",4,4,1,"1",32,2,62571222,20100000,6515584,799,100,14.2857142857143
"3686",2,"4","3",4,4,2,"2",32,2,86461616,9096105,305336.7,799,100,14.2857142857143
"3687",2,"4","3",4,4,3,"2",9,1,18828495,60400000,9451806,799,100,14.2857142857143
"3688",2,"4","3",4,4,3,"2",1,1,72331685,92400000,7497509,799,100,14.2857142857143
"3689",2,"4","3",4,4,3,"1",3,1,13950472,87100000,9138650,799,100,14.2857142857143
"3690",2,"4","3",4,4,3,"2",11,1,16611834,9.7e+07,4576176,799,100,14.2857142857143
"3691",2,"4","3",4,4,3,"2",7,1,53724796,85600000,994357.7,799,100,14.2857142857143
"3692",2,"2","3",4,4,1,"1",46,4,78159440,48200000,5301221,800,100,33.3333333333333
"3693",2,"2","3",4,4,3,"2",12,1,30645579,31400000,3624419,800,100,33.3333333333333
"3694",2,"2","3",4,4,3,"2",16,1,21186078,22400000,1121266,800,100,33.3333333333333
"3695",2,"2","3",4,4,1,"1",30,2,11224841,78700000,5716778,801,100,25
"3696",2,"2","3",4,4,2,"2",27,2,81848502,28900000,1465587,801,100,25
"3697",2,"2","3",4,4,3,"1",4,1,61057580,24800000,3274906,801,100,25
"3698",2,"2","3",4,4,3,"2",2,1,92763430,52200000,5140898,801,100,25
"3699",2,"4","3",4,4,1,"1",36,2,5816156,75300000,9506297,802,100,14.2857142857143
"3700",2,"4","3",4,4,2,"2",32,2,51120269,86700000,3900442,802,100,14.2857142857143
"3701",2,"4","3",4,4,3,"2",8,1,45675126,86800000,1616516,802,100,14.2857142857143
"3702",2,"4","3",4,4,3,"2",2,1,9182478,57900000,8564438,802,100,14.2857142857143
"3703",2,"4","3",4,4,3,"2",10,1,39617485,20200000,8653889,802,100,14.2857142857143
"3704",2,"4","3",4,4,3,"1",4,1,66040701,94400000,8078204,802,100,14.2857142857143
"3705",2,"4","3",4,4,3,"1",6,1,5443723,60100000,7486965,802,100,14.2857142857143
"3706",2,"2","3",4,1,1,"1",25,2,99949479,75200000,7941145,803,100,33.3333333333333
"3707",2,"2","3",4,1,2,"2",25,2,53619581,8.8e+07,1228358,803,100,33.3333333333333
"3708",2,"2","3",4,1,3,"2",1,1,37642860,83500000,146123.2,803,100,33.3333333333333
"3709",2,"2","3",4,4,1,"1",25,2,56351632,29700000,2743867,804,100,33.3333333333333
"3710",2,"2","3",4,4,2,"2",24,2,96774793,71800000,743812.4,804,100,33.3333333333333
"3711",2,"2","3",4,4,3,"2",1,1,68672395,79700000,7425050,804,100,33.3333333333333
"3712",2,"4","3",3,1,1,"1",50,2,81547958,15400000,5538392,805,100,33.3333333333333
"3713",2,"4","3",3,1,2,"2",45,2,73204857,67800000,4892237,805,100,33.3333333333333
"3714",2,"4","3",3,1,3,"1",11,1,74211043,60700000,682585.7,805,100,33.3333333333333
"3715",2,"4","3",3,1,1,"1",39,2,33388209,15500000,606168.6,806,100,14.2857142857143
"3716",2,"4","3",3,1,2,"2",40,2,67839867,86600000,5213592,806,100,14.2857142857143
"3717",2,"4","3",3,1,3,"1",17,1,54143596,10500000,9786133,806,100,14.2857142857143
"3718",2,"4","3",3,1,3,"2",13,1,75824445,84800000,1572095,806,100,14.2857142857143
"3719",2,"4","3",3,1,3,"2",11,1,85537505,39700000,9690365,806,100,14.2857142857143
"3720",2,"4","3",3,1,3,"2",15,1,48633400,51100000,9661525,806,100,14.2857142857143
"3721",2,"4","3",3,1,3,"1",1,1,96063161,33400000,5420751,806,100,14.2857142857143
"3722",2,"4","3",3,1,1,"1",67,4,79286474,58400000,5090619,807,100,100
"3723",2,"4","3",3,1,1,"1",60,2,8951451,23800000,1092981,808,100,50
"3724",2,"4","3",3,1,2,"2",54,2,92988205,70700000,3644601,808,100,50
"3725",2,"4","3",4,1,1,"1",44,2,64167124,65600000,5137736,809,100,50
"3726",2,"4","3",4,1,2,"2",41,2,78469437,74600000,239647.1,809,100,50
"3727",2,"4","3",4,1,1,"1",60,2,19714850,9285369,3595351,810,100,25
"3728",2,"4","3",4,1,2,"2",57,2,97469246,43600000,8503888,810,100,25
"3729",2,"4","3",4,1,3,"1",18,1,476736,42900000,4726129,810,100,25
"3730",2,"4","3",4,1,3,"2",20,1,39693812,66300000,218609.8,810,100,25
"3731",2,"2","3",4,4,1,"1",51,2,5009033,18500000,8479081,811,100,25
"3732",2,"2","3",4,4,2,"2",49,2,42333725,60500000,9027800,811,100,25
"3733",2,"2","3",4,4,3,"2",16,1,74956596,60500000,3784929,811,100,25
"3734",2,"2","3",4,4,3,"1",14,1,5608124,2.7e+07,4062868,811,100,25
"3735",2,"4","9",4,4,1,"1",56,2,89966083,16200000,2461485,812,100,16.6666666666667
"3736",2,"4","9",4,4,2,"2",54,2,77964705,5.7e+07,3345464,812,100,16.6666666666667
"3737",2,"4","9",4,4,3,"2",10,1,57919663,59300000,9213594,812,100,16.6666666666667
"3738",2,"4","9",4,4,3,"1",8,1,59254110,3.4e+07,4300228,812,100,16.6666666666667
"3739",2,"4","9",4,4,3,"1",14,1,77180803,72100000,7896767,812,100,16.6666666666667
"3740",2,"4","9",4,4,3,"1",12,2,24039070,23100000,4093514,812,100,16.6666666666667
"3741",2,"2","9",4,4,1,"1",33,2,88254118,77800000,8284732,813,100,20
"3742",2,"2","9",4,4,2,"2",33,2,89052886,45900000,4699558,813,100,20
"3743",2,"2","9",4,4,3,"2",4,1,21932787,93800000,6548239,813,100,20
"3744",2,"2","9",4,4,3,"1",6,1,30832371,2308542,5796575,813,100,20
"3745",2,"2","9",4,4,3,"2",8,1,67318547,5.5e+07,4283617,813,100,20
"3746",2,"4","3",4,4,1,"1",32,2,81975865,34300000,837883,814,100,20
"3747",2,"4","3",4,4,2,"2",31,2,12784746,6335528,3898148,814,100,20
"3748",2,"4","3",4,4,3,"2",6,1,72981358,31900000,5493518,814,100,20
"3749",2,"4","3",4,4,3,"1",2,1,318984,61900000,6895890,814,100,20
"3750",2,"4","3",4,4,3,"2",4,1,35661528,69800000,2562059,814,100,20
"3751",2,"2","3",4,4,1,"1",38,2,43703860,70600000,2609814,815,100,10
"3752",2,"2","3",4,4,2,"2",37,2,85096592,13400000,7548719,815,100,10
"3753",2,"2","3",4,4,3,"1",15,1,34966421,68500000,2323314,815,100,10
"3754",2,"2","3",4,4,3,"2",11,1,12476975,18400000,644928.8,815,100,10
"3755",2,"2","3",4,4,3,"1",9,1,7251911,7.6e+07,8096642,815,100,10
"3756",2,"2","3",4,4,3,"2",5,1,83619684,41300000,7087785,815,100,10
"3757",2,"2","3",4,4,3,"1",3,1,58573246,63700000,9243418,815,100,10
"3758",2,"2","3",4,4,3,"2",7,1,86725014,29100000,2756031,815,100,10
"3759",2,"2","3",4,4,3,"1",13,1,48752981,53900000,188891.4,815,100,10
"3760",2,"2","3",4,4,3,"2",1,1,40742934,34300000,8639514,815,100,10
"3761",2,"2","3",4,4,1,"1",41,2,37119180,66900000,8966088,816,100,16.6666666666667
"3762",2,"2","3",4,4,2,"2",44,2,90065062,50300000,9253690,816,100,16.6666666666667
"3763",2,"2","3",4,4,3,"1",5,1,37369877,74200000,6491320,816,100,16.6666666666667
"3764",2,"2","3",4,4,3,"1",9,1,80741686,23600000,7019139,816,100,16.6666666666667
"3765",2,"2","3",4,4,3,"2",7,1,80032688,72600000,8161709,816,100,16.6666666666667
"3766",2,"2","3",4,4,3,"2",11,1,74601460,25100000,743848.2,816,100,16.6666666666667
"3767",2,"2","3",5,4,1,"1",43,2,44684678,21800000,6491236,817,100,14.2857142857143
"3768",2,"2","3",5,4,2,"2",43,2,78655505,57200000,8446435,817,100,14.2857142857143
"3769",2,"2","3",5,4,3,"1",9,1,34132022,86500000,4505270,817,100,14.2857142857143
"3770",2,"2","3",5,4,3,"2",13,1,56861484,59900000,3727865,817,100,14.2857142857143
"3771",2,"2","3",5,4,3,"1",11,1,94545555,22300000,2793185,817,100,14.2857142857143
"3772",2,"2","3",5,4,3,"2",7,1,74735284,15700000,3240437,817,100,14.2857142857143
"3773",2,"2","3",5,4,3,"1",15,1,92712379,96100000,3835081,817,100,14.2857142857143
"3774",2,"2","9",4,4,1,"1",28,2,18955651,74200000,1968551,818,100,33.3333333333333
"3775",2,"2","9",4,4,2,"2",26,2,25815728,66100000,3643839,818,100,33.3333333333333
"3776",2,"2","9",4,4,3,"1",4,1,37085873,53600000,3333699,818,100,33.3333333333333
"3777",2,"2","3",4,4,1,"1",37,2,56162328,68600000,2464412,819,100,20
"3778",2,"2","3",4,4,2,"2",32,2,37039432,32600000,586335.3,819,100,20
"3779",2,"2","3",4,4,3,"1",6,1,46077341,13700000,4552389,819,100,20
"3780",2,"2","3",4,4,3,"1",2,1,63015670,3.7e+07,3657258,819,100,20
"3781",2,"2","3",4,4,3,"1",4,1,35054630,22300000,3740578,819,100,20
"3782",2,"2","3",5,4,1,"1",30,2,79599631,33200000,7137907,820,100,33.3333333333333
"3783",2,"2","3",5,4,2,"2",28,2,38133040,51800000,5190702,820,100,33.3333333333333
"3784",2,"2","3",5,4,3,"2",5,1,90106839,31100000,4497650,820,100,33.3333333333333
"3785",2,"2","3",4,4,1,"1",35,2,94300151,27200000,8710331,821,100,16.6666666666667
"3786",2,"2","3",4,4,2,"2",34,2,28677016,36200000,4988474,821,100,16.6666666666667
"3787",2,"2","3",4,4,3,"2",9,1,75843537,61300000,7227075,821,100,16.6666666666667
"3788",2,"2","3",4,4,3,"1",11,1,1838190,2541147,3309202,821,100,16.6666666666667
"3789",2,"2","3",4,4,3,"2",5,1,38006747,90600000,855743.8,821,100,16.6666666666667
"3790",2,"2","3",4,4,3,"1",7,1,45860690,86500000,1161207,821,100,16.6666666666667
"3791",2,"2","3",4,4,1,"1",37,2,20699015,77400000,233378.7,822,100,16.6666666666667
"3792",2,"2","3",4,4,2,"2",35,2,80911183,71200000,1296629,822,100,16.6666666666667
"3793",2,"2","3",4,4,3,"1",10,1,96401888,44900000,1036479,822,100,16.6666666666667
"3794",2,"2","3",4,4,3,"2",12,1,11498066,88900000,1508227,822,100,16.6666666666667
"3795",2,"2","3",4,4,3,"1",5,1,75044745,20300000,3257616,822,100,16.6666666666667
"3796",2,"2","3",4,4,3,"2",14,1,46340457,29500000,8374091,822,100,16.6666666666667
"3797",2,"2","3",4,4,1,"2",54,4,70587540,50100000,8215271,823,100,33.3333333333333
"3798",2,"2","3",4,4,3,"1",24,1,60981554,92800000,5589286,823,100,33.3333333333333
"3799",2,"2","3",4,4,3,"1",22,1,60815454,75400000,8947362,823,100,33.3333333333333
"3800",2,"2","3",4,4,1,"2",48,4,70446992,6006099,6114506,824,100,100
"3801",2,"2","3",4,4,1,"1",47,2,46784562,78700000,7132371,825,100,16.6666666666667
"3802",2,"2","3",4,4,2,"2",48,2,27331522,24700000,2180051,825,100,16.6666666666667
"3803",2,"2","3",4,4,3,"1",20,1,25624716,28500000,408699.4,825,100,16.6666666666667
"3804",2,"2","3",4,4,3,"2",24,1,81791306,59900000,9292871,825,100,16.6666666666667
"3805",2,"2","3",4,4,3,"2",22,1,809501,59500000,5003222,825,100,16.6666666666667
"3806",2,"2","3",4,4,3,"1",18,1,41928077,53200000,595291.9,825,100,16.6666666666667
"3807",2,"2","3",4,4,1,"1",62,2,93159705,80400000,2495698,826,100,100
"3808",2,"4","3",4,4,1,"1",54,2,79676497,15200000,8586566,827,100,50
"3809",2,"4","3",4,4,2,"2",52,2,83574182,28300000,6318421,827,100,50
"3810",2,"2","9",4,4,1,"1",59,4,56312549,80100000,4119024,828,100,50
"3811",2,"2","9",4,4,3,"1",16,1,39366207,27900000,5678914,828,100,50
"3812",2,"4","3",4,1,1,"1",27,2,26090550,79400000,1019586,829,100,25
"3813",2,"4","3",4,1,2,"2",23,2,59375948,13200000,2922741,829,100,25
"3814",2,"4","3",4,1,3,"2",0,1,85283905,8.9e+07,5564153,829,100,25
"3815",2,"4","3",4,1,3,"2",2,1,93343836,17300000,2384908,829,100,25
"3816",2,"2","3",4,1,1,"1",27,2,97679824,12600000,6409887,830,100,33.3333333333333
"3817",2,"2","3",4,1,2,"2",21,2,5808761,18600000,256241.8,830,100,33.3333333333333
"3818",2,"2","3",4,1,3,"1",0,1,34678435,46600000,1300439,830,100,33.3333333333333
"3819",2,"4","2",2,1,1,"1",36,2,25173479,38300000,2028996,831,100,14.2857142857143
"3820",2,"4","2",2,1,2,"2",32,2,81289244,10300000,8173405,831,100,14.2857142857143
"3821",2,"4","2",2,1,3,"1",10,1,72498506,63100000,9477802,831,100,14.2857142857143
"3822",2,"4","2",2,1,3,"2",5,1,13842829,86500000,3751809,831,100,14.2857142857143
"3823",2,"4","2",2,1,3,"2",9,1,10801867,5.4e+07,3753704,831,100,14.2857142857143
"3824",2,"4","2",2,1,3,"1",7,1,41570932,10200000,1334924,831,100,14.2857142857143
"3825",2,"4","2",2,1,8,"2",18,1,93002945,20400000,4905111,831,100,14.2857142857143
"3826",2,"4","3",4,1,1,"1",38,2,96227199,72700000,8705658,832,100,11.1111111111111
"3827",2,"4","3",4,1,2,"2",33,2,60602582,61600000,5534866,832,100,11.1111111111111
"3828",2,"4","3",4,1,3,"2",7,1,46027303,90200000,6282381,832,100,11.1111111111111
"3829",2,"4","3",4,1,3,"1",2,1,73563701,43400000,9139871,832,100,11.1111111111111
"3830",2,"4","3",4,1,3,"2",9,1,79356903,22100000,2560030,832,100,11.1111111111111
"3831",2,"4","3",4,1,3,"2",5,1,32970387,9760124,1791060,832,100,11.1111111111111
"3832",2,"4","3",4,1,3,"2",3,1,89713311,8e+07,2487091,832,100,11.1111111111111
"3833",2,"4","3",4,1,6,"2",68,4,9379504,8e+07,945118.4,832,100,11.1111111111111
"3834",2,"4","3",4,1,9,"2",26,1,1182693,77700000,5208631,832,100,11.1111111111111
"3835",2,"4","3",4,1,1,"2",57,4,57071394,3653051,1908623,833,100,33.3333333333333
"3836",2,"4","3",4,1,3,"2",18,1,7798550,56200000,1009959,833,100,33.3333333333333
"3837",2,"4","3",4,1,3,"2",20,1,37260064,42600000,6760614,833,100,33.3333333333333
"3838",2,"2","3",3,4,1,"1",42,2,33941215,81600000,676885.4,834,100,12.5
"3839",2,"2","3",3,4,2,"2",39,2,91427010,3.1e+07,2350047,834,100,12.5
"3840",2,"2","3",3,4,3,"1",12,1,40023822,66600000,2197135,834,100,12.5
"3841",2,"2","3",3,4,3,"2",8,1,78595960,45100000,1249828,834,100,12.5
"3842",2,"2","3",3,4,3,"1",17,1,41451955,67400000,4101623,834,100,12.5
"3843",2,"2","3",3,4,3,"2",2,1,32879364,29200000,3800523,834,100,12.5
"3844",2,"2","3",3,4,3,"2",10,1,81510389,99100000,2010942,834,100,12.5
"3845",2,"2","3",3,4,3,"1",14,1,55119729,42900000,5126056,834,100,12.5
"3846",2,"2","3",4,1,1,"1",28,2,10525780,1.3e+07,6121940,835,100,25
"3847",2,"2","3",4,1,2,"2",25,2,21282364,45300000,7887043,835,100,25
"3848",2,"2","3",4,1,3,"1",0,1,18436055,74300000,6847479,835,100,25
"3849",2,"2","3",4,1,3,"1",1,1,90723640,47600000,1584186,835,100,25
"3850",2,"4","3",4,1,1,"1",34,2,79619104,7872823,6994609,836,100,14.2857142857143
"3851",2,"4","3",4,1,2,"2",32,2,19328962,75300000,1411128,836,100,14.2857142857143
"3852",2,"4","3",4,1,3,"1",0,1,10345114,6234335,3017621,836,100,14.2857142857143
"3853",2,"4","3",4,1,3,"1",3,1,76186252,48800000,9023365,836,100,14.2857142857143
"3854",2,"4","3",4,1,3,"1",7,1,24590555,26300000,6419752,836,100,14.2857142857143
"3855",2,"4","3",4,1,3,"2",10,1,32469702,52200000,4590684,836,100,14.2857142857143
"3856",2,"4","3",4,1,3,"2",5,1,88915777,8.1e+07,7873761,836,100,14.2857142857143
"3857",2,"2","3",3,4,1,"1",38,2,43359557,45100000,4715705,837,100,12.5
"3858",2,"2","3",3,4,2,"2",37,2,48467070,85300000,3767445,837,100,12.5
"3859",2,"2","3",3,4,3,"1",10,1,98319679,20900000,6250698,837,100,12.5
"3860",2,"2","3",3,4,3,"1",8,1,9456019,71500000,6209390,837,100,12.5
"3861",2,"2","3",3,4,3,"1",6,1,79104745,72400000,2449865,837,100,12.5
"3862",2,"2","3",3,4,3,"2",2,1,14073119,55700000,2590642,837,100,12.5
"3863",2,"2","3",3,4,3,"1",12,1,20332152,78200000,3440597,837,100,12.5
"3864",2,"2","3",3,4,3,"1",4,1,33952552,4.8e+07,9814000,837,100,12.5
"3865",2,"2","3",3,1,1,"1",31,2,24640696,29700000,8715897,838,100,25
"3866",2,"2","3",3,1,2,"2",26,2,7205166,47500000,8192623,838,100,25
"3867",2,"2","3",3,1,3,"1",3,1,16980593,58200000,2602454,838,100,25
"3868",2,"2","3",3,1,3,"1",6,1,15130250,35700000,7129024,838,100,25
"3869",2,"4","3",4,1,1,"1",27,2,52447540,52300000,6645603,839,100,33.3333333333333
"3870",2,"4","3",4,1,2,"2",22,2,79605722,47600000,3174397,839,100,33.3333333333333
"3871",2,"4","3",4,1,6,"2",60,4,49160671,29800000,8561188,839,100,33.3333333333333
"3872",2,"4","2",3,1,1,"1",27,2,21243511,4e+07,6976972,840,100,25
"3873",2,"4","2",3,1,2,"2",27,2,5736506,7.2e+07,6209519,840,100,25
"3874",2,"4","2",3,1,3,"2",2,1,55399251,27700000,9328293,840,100,25
"3875",2,"4","2",3,1,3,"1",4,1,93972707,81600000,8152808,840,100,25
"3876",2,"4","2",4,1,1,"1",70,4,92559004,1.1e+07,5459706,841,100,20
"3877",2,"4","2",4,1,3,"1",48,2,27757880,49900000,3397714,841,100,20
"3878",2,"4","2",4,1,4,"2",46,2,11828852,60800000,6961628,841,100,20
"3879",2,"4","2",4,1,5,"2",21,1,74964267,11200000,9498672,841,100,20
"3880",2,"4","2",4,1,5,"1",18,1,96648830,97300000,2737756,841,100,20
"3881",2,"4","2",3,1,1,"1",51,2,58084381,13200000,6098123,842,100,14.2857142857143
"3882",2,"4","2",3,1,2,"2",46,2,96073514,43200000,7828436,842,100,14.2857142857143
"3883",2,"4","2",3,1,3,"2",13,1,89757872,64400000,1018258,842,100,14.2857142857143
"3884",2,"4","2",3,1,3,"2",21,1,98755723,84800000,1316843,842,100,14.2857142857143
"3885",2,"4","2",3,1,3,"1",15,1,17174569,74900000,8802891,842,100,14.2857142857143
"3886",2,"4","2",3,1,3,"2",19,1,79405677,51600000,1795216,842,100,14.2857142857143
"3887",2,"4","2",3,1,3,"2",11,1,80556834,78300000,4729750,842,100,14.2857142857143
"3888",2,"4","3",3,1,1,"1",56,2,94711268,50200000,589692.8,843,100,20
"3889",2,"4","3",3,1,2,"2",54,2,48183832,61100000,3039472,843,100,20
"3890",2,"4","3",3,1,3,"1",21,1,41511145,60900000,6522932,843,100,20
"3891",2,"4","3",3,1,3,"1",23,1,15172577,99600000,602766.4,843,100,20
"3892",2,"4","3",3,1,3,"2",20,1,97023207,1199982,6694777,843,100,20
"3893",2,"4","2",4,1,1,"1",38,2,91624266,77400000,1086613,844,100,20
"3894",2,"4","2",4,1,2,"2",37,2,96084690,64300000,1276570,844,100,20
"3895",2,"4","2",4,1,3,"1",10,1,83374715,91600000,2443370,844,100,20
"3896",2,"4","2",4,1,3,"1",10,1,34657192,44100000,3744480,844,100,20
"3897",2,"4","2",4,1,3,"1",12,1,16310319,94800000,5318926,844,100,20
"3898",2,"4","3",1,1,1,"1",65,2,35774446,5419665,2669577,845,100,16.6666666666667
"3899",2,"4","3",1,1,2,"2",60,2,55258250,80900000,9980787,845,100,16.6666666666667
"3900",2,"4","3",1,1,3,"1",20,1,97104239,92200000,9481848,845,100,16.6666666666667
"3901",2,"4","3",1,1,3,"1",25,1,5594080,10300000,3080405,845,100,16.6666666666667
"3902",2,"4","3",1,1,3,"1",18,1,40325058,97800000,6728173,845,100,16.6666666666667
"3903",2,"4","3",1,1,3,"1",22,1,28562951,78500000,9849347,845,100,16.6666666666667
"3904",2,"2","3",4,1,1,"1",42,2,66337788,38700000,9726298,846,100,14.2857142857143
"3905",2,"2","3",4,1,2,"2",41,2,39460185,77900000,1143929,846,100,14.2857142857143
"3906",2,"2","3",4,1,3,"2",18,1,61502111,75600000,8633800,846,100,14.2857142857143
"3907",2,"2","3",4,1,3,"2",13,1,63187498,78500000,5289894,846,100,14.2857142857143
"3908",2,"2","3",4,1,3,"1",16,1,53463966,92400000,3288636,846,100,14.2857142857143
"3909",2,"2","3",4,1,3,"1",10,1,19976313,15900000,4506306,846,100,14.2857142857143
"3910",2,"2","3",4,1,3,"1",12,1,65402257,88700000,8204131,846,100,14.2857142857143
"3911",2,"4","3",3,4,1,"1",79,1,83844316,22800000,2665272,847,100,100
"3912",2,"4","3",4,1,1,"1",69,2,66125524,83700000,9961457,848,100,20
"3913",2,"4","3",4,1,2,"2",67,2,78364569,81900000,3345410,848,100,20
"3914",2,"4","3",4,1,3,"1",29,1,24359751,64500000,333725.2,848,100,20
"3915",2,"4","3",4,1,3,"2",17,1,94180971,80200000,9122464,848,100,20
"3916",2,"4","3",4,1,3,"1",34,1,32052952,47300000,4124257,848,100,20
"3917",2,"4","3",4,1,1,"2",71,4,60113031,7.2e+07,7781338,849,100,33.3333333333333
"3918",2,"4","3",4,1,3,"1",35,2,73893052,83500000,1938686,849,100,33.3333333333333
"3919",2,"4","3",4,1,4,"2",34,2,84826893,29600000,9647265,849,100,33.3333333333333
"3920",2,"4","2",3,1,1,"1",63,2,80321854,65200000,4119166,850,100,14.2857142857143
"3921",2,"4","2",3,1,2,"2",51,2,6777720,15600000,2306606,850,100,14.2857142857143
"3922",2,"4","2",3,1,3,"1",24,1,80056202,46200000,9941800,850,100,14.2857142857143
"3923",2,"4","2",3,1,3,"2",26,1,32455885,50100000,3220532,850,100,14.2857142857143
"3924",2,"4","2",3,1,3,"1",28,1,35981932,5229924,2963849,850,100,14.2857142857143
"3925",2,"4","2",3,1,3,"1",21,1,38723856,28300000,310274.9,850,100,14.2857142857143
"3926",2,"4","2",3,1,3,"1",30,1,85792696,29100000,7157924,850,100,14.2857142857143
